"","mouse","day","tissue","Percent","cluster"
"7035","M2","D14","SubCu",0.0177574139838,"Cluster_467"
"7036","M2","D14","SubCu",0.00119741899266,"Cluster_1615"
"7037","M2","D14","SubCu",0.00534684452023,"Cluster_1030"
"7038","M2","D14","SubCu",0.00289713083279,"Cluster_2488"
"7039","M2","D14","SubCu",0.0486977555401,"Cluster_87"
"7040","M2","D14","SubCu",0.00241310086397,"Cluster_1747"
"7041","M2","D14","SubCu",0.00614928359595,"Cluster_1783"
"7042","M2","D14","SubCu",0.00531165554955,"Cluster_543"
"7043","M2","D14","SubCu",0.00306347847506,"Cluster_3117"
"7044","M2","D14","SubCu",0.00579426166559,"Cluster_1325"
"7045","M2","D14","SubCu",0.000655562723353,"Cluster_3862"
"7046","M2","D14","SubCu",64.5009637852,"Cluster_504"
"7047","M2","D14","SubCu",0.0043594921103,"Cluster_151"
"7048","M2","D14","SubCu",0.0162754372118,"Cluster_527"
"7049","M2","D14","SubCu",0.00629583058878,"Cluster_466"
"7050","M2","D14","SubCu",0.0422524390209,"Cluster_181"
"7051","M2","D14","SubCu",0.195657799391,"Cluster_469"
"7052","M2","D14","SubCu",0.00238365778289,"Cluster_98"
"7053","M2","D14","SubCu",0.00306196835519,"Cluster_3934"
"7054","M2","D14","SubCu",0.00689660784467,"Cluster_1909"
"7055","M2","D14","SubCu",0.00128564110491,"Cluster_2018"
"7056","M2","D14","SubCu",0.0176957878671,"Cluster_792"
"7057","M2","D14","SubCu",0.00419834356926,"Cluster_358"
"7058","M2","D14","SubCu",0.00249970877884,"Cluster_3726"
"7059","M2","D14","SubCu",0.00904362725009,"Cluster_410"
"7060","M2","D14","SubCu",0.00329516298181,"Cluster_1748"
"7061","M2","D14","SubCu",0.0050530476733,"Cluster_4019"
"7062","M2","D14","SubCu",0.00928972552752,"Cluster_421"
"7063","M2","D14","SubCu",0.00305442122378,"Cluster_1190"
"7064","M2","D14","SubCu",0.00430576597514,"Cluster_1241"
"7065","M2","D14","SubCu",0.00604951548346,"Cluster_2358"
"7066","M2","D14","SubCu",0.0126425271199,"Cluster_1778"
"7067","M2","D14","SubCu",0.137070460738,"Cluster_409"
"7068","M2","D14","SubCu",0.0091947315233,"Cluster_3835"
"7069","M2","D14","SubCu",0.00279848220515,"Cluster_2314"
"7070","M2","D14","SubCu",0.0534037783512,"Cluster_1231"
"7071","M2","D14","SubCu",0.135987419506,"Cluster_425"
"7072","M2","D14","SubCu",0.271826677392,"Cluster_1545"
"7073","M2","D14","SubCu",0.00514900642949,"Cluster_2869"
"7074","M2","D14","SubCu",0.0429467587298,"Cluster_1830"
"7075","M2","D14","SubCu",0.00793100090489,"Cluster_2015"
"7076","M2","D14","SubCu",0.00333122390843,"Cluster_1106"
"7077","M2","D14","SubCu",0.00317664413251,"Cluster_1096"
"7078","M2","D14","SubCu",0.0139483749859,"Cluster_741"
"7079","M2","D14","SubCu",0.00520824278664,"Cluster_3685"
"7080","M2","D14","SubCu",0.00187643233521,"Cluster_772"
"7081","M2","D14","SubCu",0.00325790001791,"Cluster_228"
"7082","M2","D14","SubCu",0.0116506185667,"Cluster_66"
"7083","M2","D14","SubCu",0.0464898963325,"Cluster_128"
"7084","M2","D14","SubCu",0.0150941221859,"Cluster_532"
"7085","M2","D14","SubCu",0.00293182217944,"Cluster_3167"
"7086","M2","D14","SubCu",0.00871378196271,"Cluster_1386"
"7087","M2","D14","SubCu",0,"Cluster_274"
"7088","M2","D14","SubCu",0.0073090691135,"Cluster_327"
"7089","M2","D14","SubCu",0.00957839951547,"Cluster_1092"
"7090","M2","D14","SubCu",0,"Cluster_107"
"7091","M2","D14","SubCu",0.0039539579605,"Cluster_2004"
"7092","M2","D14","SubCu",0.026285173018,"Cluster_542"
"7093","M2","D14","SubCu",0.0180746269425,"Cluster_807"
"7094","M2","D14","SubCu",0.773758318939,"Cluster_2305"
"7095","M2","D14","SubCu",0.0405221513336,"Cluster_662"
"7096","M2","D14","SubCu",0.00366759181117,"Cluster_1789"
"7097","M2","D14","SubCu",0.023641142975,"Cluster_13"
"7098","M2","D14","SubCu",0.512580149739,"Cluster_1989"
"7099","M2","D14","SubCu",0.329605227414,"Cluster_1250"
"7100","M2","D14","SubCu",0.00210500318832,"Cluster_1074"
"7101","M2","D14","SubCu",0.0438540517529,"Cluster_1123"
"7102","M2","D14","SubCu",0.0265582777478,"Cluster_1678"
"7103","M2","D14","SubCu",0.0178571503749,"Cluster_888"
"7104","M2","D14","SubCu",0.0114723476587,"Cluster_1401"
"7105","M2","D14","SubCu",0.00163480954136,"Cluster_3429"
"7106","M2","D14","SubCu",0.00129466558351,"Cluster_1592"
"7107","M2","D14","SubCu",0.0344194297335,"Cluster_71"
"7108","M2","D14","SubCu",0.0168282797916,"Cluster_54"
"7109","M2","D14","SubCu",0.0120430969547,"Cluster_2639"
"7110","M2","D14","SubCu",0.0489889440086,"Cluster_479"
"7111","M2","D14","SubCu",0.00259057454334,"Cluster_4199"
"7112","M2","D14","SubCu",0.00525048319854,"Cluster_3891"
"7113","M2","D14","SubCu",0.00315469794336,"Cluster_443"
"7114","M2","D14","SubCu",0.00365547475087,"Cluster_795"
"7115","M2","D14","SubCu",0.00165970511813,"Cluster_139"
"7116","M2","D14","SubCu",0.00990432057906,"Cluster_650"
"7117","M2","D14","SubCu",0.00303936421774,"Cluster_372"
"7118","M2","D14","SubCu",0.025422574699,"Cluster_591"
"7119","M2","D14","SubCu",0.00569819459623,"Cluster_2009"
"7120","M2","D14","SubCu",0.0147144282968,"Cluster_261"
"7121","M2","D14","SubCu",0.0065779318824,"Cluster_273"
"7122","M2","D14","SubCu",0.00251917123162,"Cluster_2749"
"7123","M2","D14","SubCu",0.00591842441557,"Cluster_18"
"7124","M2","D14","SubCu",0.677016175743,"Cluster_26"
"7125","M2","D14","SubCu",0.0129115588402,"Cluster_158"
"7126","M2","D14","SubCu",0.0361735783467,"Cluster_340"
"7127","M2","D14","SubCu",0.00283564249256,"Cluster_207"
"7128","M2","D14","SubCu",0.0030359027592,"Cluster_617"
"7129","M2","D14","SubCu",0.00401060231538,"Cluster_1675"
"7130","M2","D14","SubCu",0.0591314089429,"Cluster_386"
"7131","M2","D14","SubCu",0.00392958841992,"Cluster_1868"
"7132","M2","D14","SubCu",0.00290931198326,"Cluster_144"
"7133","M2","D14","SubCu",0.00315720350344,"Cluster_1920"
"7134","M2","D14","SubCu",0.0309695688473,"Cluster_384"
"7135","M2","D14","SubCu",0.00160532399853,"Cluster_767"
"7136","M2","D14","SubCu",0.00434588085037,"Cluster_3191"
"7137","M2","D14","SubCu",0.0211221118806,"Cluster_606"
"7138","M2","D14","SubCu",0.000598101051718,"Cluster_1206"
"7139","M2","D14","SubCu",0.042252097602,"Cluster_240"
"7140","M2","D14","SubCu",0.0270486669571,"Cluster_1959"
"7141","M2","D14","SubCu",0.00296067869696,"Cluster_2870"
"7142","M2","D14","SubCu",0.0205342653982,"Cluster_1013"
"7143","M2","D14","SubCu",0,"Cluster_1159"
"7144","M2","D14","SubCu",0.0151673996338,"Cluster_634"
"7145","M2","D14","SubCu",0,"Cluster_424"
"7146","M2","D14","SubCu",0.00223681710896,"Cluster_2968"
"7147","M2","D14","SubCu",0,"Cluster_1205"
"7148","M2","D14","SubCu",0.0260537694166,"Cluster_84"
"7149","M2","D14","SubCu",0.0169614133528,"Cluster_109"
"7150","M2","D14","SubCu",0.0284066696301,"Cluster_39"
"7151","M2","D14","SubCu",0.0183549650575,"Cluster_856"
"7152","M2","D14","SubCu",0.00407239599423,"Cluster_640"
"7153","M2","D14","SubCu",0.102795896409,"Cluster_215"
"7154","M2","D14","SubCu",0.00186651483069,"Cluster_189"
"7155","M2","D14","SubCu",0.00350947530887,"Cluster_78"
"7156","M2","D14","SubCu",0.00358860631031,"Cluster_473"
"7157","M2","D14","SubCu",0.00215197858948,"Cluster_364"
"7158","M2","D14","SubCu",0.0974800535401,"Cluster_1537"
"7159","M2","D14","SubCu",0.0024895576772,"Cluster_195"
"7160","M2","D14","SubCu",0.132478092308,"Cluster_2315"
"7161","M2","D14","SubCu",0.00855758073704,"Cluster_673"
"7162","M2","D14","SubCu",0.0145165660519,"Cluster_1010"
"7163","M2","D14","SubCu",0.00228269094071,"Cluster_3751"
"7164","M2","D14","SubCu",0.00340370440788,"Cluster_887"
"7165","M2","D14","SubCu",0.0413828025817,"Cluster_514"
"7166","M2","D14","SubCu",0.00195970859848,"Cluster_160"
"7167","M2","D14","SubCu",0.0129028356364,"Cluster_191"
"7168","M2","D14","SubCu",0.24439576982,"Cluster_12"
"7169","M2","D14","SubCu",0.00161020912419,"Cluster_472"
"7170","M2","D14","SubCu",0.00270982606638,"Cluster_949"
"7171","M2","D14","SubCu",0.0024014151455,"Cluster_2784"
"7172","M2","D14","SubCu",0.00475668316223,"Cluster_381"
"7173","M2","D14","SubCu",0.0251615506578,"Cluster_1419"
"7174","M2","D14","SubCu",0.00141821016995,"Cluster_2664"
"7175","M2","D14","SubCu",0.0115305407265,"Cluster_200"
"7176","M2","D14","SubCu",0.0123825949612,"Cluster_1060"
"7177","M2","D14","SubCu",0.00275721609215,"Cluster_1658"
"7178","M2","D14","SubCu",5.89710144487,"Cluster_303"
"7179","M2","D14","SubCu",0.0149254735413,"Cluster_221"
"7180","M2","D14","SubCu",0.0202799158296,"Cluster_893"
"7181","M2","D14","SubCu",0.00472543487868,"Cluster_1208"
"7182","M2","D14","SubCu",0.211785985417,"Cluster_103"
"7183","M2","D14","SubCu",0.00439119072701,"Cluster_3023"
"7184","M2","D14","SubCu",0.035946260618,"Cluster_1613"
"7185","M2","D14","SubCu",0.005570810371,"Cluster_1620"
"7186","M2","D14","SubCu",0.00716660205107,"Cluster_536"
"7187","M2","D14","SubCu",0.011059005721,"Cluster_886"
"7188","M2","D14","SubCu",0.0175935577272,"Cluster_290"
"7189","M2","D14","SubCu",0.00897542493297,"Cluster_3800"
"7190","M2","D14","SubCu",0.00882419290171,"Cluster_432"
"7191","M2","D14","SubCu",0.163723148142,"Cluster_308"
"7192","M2","D14","SubCu",0.01911148086,"Cluster_88"
"7193","M2","D14","SubCu",0.00378896916679,"Cluster_3631"
"7194","M2","D14","SubCu",0.00755046056217,"Cluster_159"
"7195","M2","D14","SubCu",0.00518266867021,"Cluster_403"
"7196","M2","D14","SubCu",0.0114872146319,"Cluster_493"
"7197","M2","D14","SubCu",0.00960730538691,"Cluster_717"
"7198","M2","D14","SubCu",0.0309502777248,"Cluster_21"
"7199","M2","D14","SubCu",0.195737003933,"Cluster_50"
"7200","M2","D14","SubCu",0.0175165965554,"Cluster_206"
"7201","M2","D14","SubCu",0.00389409970637,"Cluster_8"
"7202","M2","D14","SubCu",0.0134617626279,"Cluster_59"
"7203","M2","D14","SubCu",0.0362372012172,"Cluster_294"
"7204","M2","D14","SubCu",0.00303876701492,"Cluster_163"
"7205","M2","D14","SubCu",20.2186290479,"Cluster_1831"
"7206","M2","D14","SubCu",0,"Cluster_989"
"7207","M2","D14","SubCu",0.00138369459614,"Cluster_1520"
"7208","M2","D14","SubCu",0.00910402918244,"Cluster_154"
"7209","M2","D14","SubCu",0.00177268504485,"Cluster_451"
"7210","M2","D14","SubCu",0.00201902745201,"Cluster_1365"
"7211","M2","D14","SubCu",0.00624008788483,"Cluster_859"
"7212","M2","D14","SubCu",0.00825551662083,"Cluster_2075"
"7213","M2","D14","SubCu",0.00274305121547,"Cluster_1816"
"7214","M2","D14","SubCu",0.00150528501667,"Cluster_2265"
"7215","M2","D14","SubCu",0.00308623415469,"Cluster_525"
"7216","M2","D14","SubCu",0.00196570285535,"Cluster_3256"
"7217","M2","D14","SubCu",0.0141946830014,"Cluster_2245"
"7218","M2","D14","SubCu",0.00262991100132,"Cluster_1696"
"7219","M2","D14","SubCu",0.00400361520334,"Cluster_357"
"7220","M2","D14","SubCu",0.00718024251449,"Cluster_1730"
"7221","M2","D14","SubCu",0.00372488249931,"Cluster_1141"
"7222","M2","D14","SubCu",0.0101023178966,"Cluster_2215"
"7223","M2","D14","SubCu",0.00168643510583,"Cluster_3847"
"7224","M2","D14","SubCu",0.0149092437636,"Cluster_632"
"7225","M2","D14","SubCu",0.00837917590021,"Cluster_1949"
"7226","M2","D14","SubCu",0.0132870789353,"Cluster_1043"
"7227","M2","D14","SubCu",0.38911704331,"Cluster_449"
"7228","M2","D14","SubCu",0.00800013179816,"Cluster_3450"
"7229","M2","D14","SubCu",0.00679897426081,"Cluster_495"
"7230","M2","D14","SubCu",0.00371899800879,"Cluster_201"
"7231","M2","D14","SubCu",0.00259279783079,"Cluster_2054"
"7232","M2","D14","SubCu",0.0071972747104,"Cluster_254"
"7233","M2","D14","SubCu",0.00298322909008,"Cluster_2458"
"7234","M2","D14","SubCu",0.00113725881138,"Cluster_3973"
"7235","M2","D14","SubCu",0.00483096802779,"Cluster_1454"
"7236","M2","D14","SubCu",0.00410792171095,"Cluster_225"
"7237","M2","D14","SubCu",0.00601841388679,"Cluster_1031"
"7238","M2","D14","SubCu",0.594910703626,"Cluster_34"
"7239","M2","D14","SubCu",0.000940897577763,"Cluster_1041"
"7240","M2","D14","SubCu",0.00194796310358,"Cluster_694"
"7241","M2","D14","SubCu",0.0468821503424,"Cluster_9"
"7242","M2","D14","SubCu",0.00429584988971,"Cluster_1001"
"7243","M2","D14","SubCu",0.00588116903153,"Cluster_1088"
"7244","M2","D14","SubCu",0.119807573588,"Cluster_4"
"7245","M2","D14","SubCu",0.00675425242965,"Cluster_853"
"7246","M2","D14","SubCu",0.0299253271978,"Cluster_272"
"7247","M2","D14","SubCu",0.0025994783371,"Cluster_1472"
"7248","M2","D14","SubCu",0.00803064336108,"Cluster_806"
"7249","M2","D14","SubCu",0.105390109478,"Cluster_943"
"7250","M2","D14","SubCu",0.0262654234371,"Cluster_1571"
"7251","M2","D14","SubCu",0.0104627810647,"Cluster_499"
"7252","M2","D14","SubCu",0.00435110847163,"Cluster_1151"
"7253","M2","D14","SubCu",0.00338236456834,"Cluster_928"
"7254","M2","D14","SubCu",0.0732616343621,"Cluster_592"
"7255","M2","D14","SubCu",0.233105924877,"Cluster_19"
"7256","M2","D14","SubCu",0.0117512736588,"Cluster_1462"
"7257","M2","D14","SubCu",0.0034278264577,"Cluster_541"
"7258","M2","D14","SubCu",0.0107010403733,"Cluster_684"
"7259","M2","D14","SubCu",0.0125472777124,"Cluster_509"
"7260","M2","D14","SubCu",0.00323974905597,"Cluster_52"
"7261","M2","D14","SubCu",0.0104684142921,"Cluster_763"
"7262","M2","D14","SubCu",0.00486056498882,"Cluster_486"
"7263","M2","D14","SubCu",0.00198621719979,"Cluster_2410"
"7264","M2","D14","SubCu",0.0570468504294,"Cluster_647"
"7265","M2","D14","SubCu",0.00447893025031,"Cluster_638"
"7266","M2","D14","SubCu",0.00546316099898,"Cluster_1289"
"7267","M2","D14","SubCu",0.00257819425878,"Cluster_210"
"7268","M2","D14","SubCu",0.018498478804,"Cluster_2173"
"7269","M2","D14","SubCu",0.00169118228417,"Cluster_2322"
"7270","M2","D14","SubCu",0.0179196079233,"Cluster_119"
"7271","M2","D14","SubCu",0.00649798114232,"Cluster_1135"
"7272","M2","D14","SubCu",0.0287832105741,"Cluster_1274"
"7273","M2","D14","SubCu",0.218112273687,"Cluster_826"
"7274","M2","D14","SubCu",0,"Cluster_1207"
"7275","M2","D14","SubCu",0.0116953715245,"Cluster_524"
"7276","M2","D14","SubCu",0.666233893187,"Cluster_1064"
"7277","M2","D14","SubCu",0.0801917101342,"Cluster_503"
"7278","M2","D14","SubCu",0.00127571842823,"Cluster_1697"
"7279","M2","D14","SubCu",0.00994536221982,"Cluster_86"
"7280","M2","D14","SubCu",0.00367164047669,"Cluster_176"
"7281","M2","D14","SubCu",0.0639291262008,"Cluster_402"
"7282","M2","D14","SubCu",0.0155868758933,"Cluster_437"
"7283","M2","D14","SubCu",0.010801420184,"Cluster_3272"
"7284","M2","D14","SubCu",0.0152650985566,"Cluster_23"
"7285","M2","D14","SubCu",0.00279520376484,"Cluster_1705"
"7286","M2","D14","SubCu",0.00272468256894,"Cluster_811"
"7287","M2","D14","SubCu",0.00431123979147,"Cluster_3415"
"7288","M2","D14","SubCu",0.00310210539158,"Cluster_120"
"7289","M2","D14","SubCu",0.00764823177246,"Cluster_1044"
"7290","M2","D14","SubCu",0.0273202672681,"Cluster_865"
"7291","M2","D14","SubCu",0.00195525393651,"Cluster_2076"
"7292","M2","D14","SubCu",0.00297007323508,"Cluster_106"
"7293","M2","D14","SubCu",0.00295810213249,"Cluster_1137"
"7294","M2","D14","SubCu",0.00848622879616,"Cluster_293"
"7295","M2","D14","SubCu",0.0243275229369,"Cluster_978"
"7296","M2","D14","SubCu",0.00288910306879,"Cluster_1498"
"7297","M2","D14","SubCu",0.000956961682749,"Cluster_124"
"7298","M2","D14","SubCu",0.0211483671971,"Cluster_232"
"7299","M2","D14","SubCu",0.00301347380896,"Cluster_2394"
"7300","M2","D14","SubCu",0.087997964491,"Cluster_315"
"7301","M2","D14","blood",0.0045526775368,"Cluster_320"
"7302","M2","D14","blood",0.00217282314229,"Cluster_503"
"7303","M2","D14","blood",0.00517667799592,"Cluster_321"
"7304","M2","D14","blood",1.90903869594,"Cluster_303"
"7305","M2","D14","blood",0.00309716752874,"Cluster_2588"
"7306","M2","D14","blood",0.000763014638339,"Cluster_4096"
"7307","M2","D14","blood",0.0155156913533,"Cluster_181"
"7308","M2","D14","blood",0.0370049985293,"Cluster_272"
"7309","M2","D14","blood",0.0024607526635,"Cluster_3005"
"7310","M2","D14","blood",0.00159349519294,"Cluster_1868"
"7311","M2","D14","blood",0.000983796984965,"Cluster_2197"
"7312","M2","D14","blood",0.00314505177871,"Cluster_806"
"7313","M2","D14","blood",0.000475501876066,"Cluster_421"
"7314","M2","D14","blood",0.0039183896246,"Cluster_1537"
"7315","M2","D14","blood",0.00972137168846999,"Cluster_663"
"7316","M2","D14","blood",0.00103972713426,"Cluster_694"
"7317","M2","D14","blood",16.0576431771,"Cluster_504"
"7318","M2","D14","blood",0.00271317822481,"Cluster_853"
"7319","M2","D14","blood",0.0249874037383,"Cluster_340"
"7320","M2","D14","blood",0.00287478996828,"Cluster_1419"
"7321","M2","D14","blood",0.0135606090582,"Cluster_1792"
"7322","M2","D14","blood",0.0277307775137,"Cluster_259"
"7323","M2","D14","blood",0.000972272206653,"Cluster_3823"
"7324","M2","D14","blood",0.00355130072475,"Cluster_1123"
"7325","M2","D14","blood",0.0181130073804,"Cluster_1545"
"7326","M2","D14","blood",0.0419990797322,"Cluster_409"
"7327","M2","D14","blood",0.00113847216935,"Cluster_277"
"7328","M2","D14","blood",0.000891566017624,"Cluster_717"
"7329","M2","D14","blood",0.16730561765,"Cluster_632"
"7330","M2","D14","blood",0.0240212664367,"Cluster_660"
"7331","M2","D14","blood",31.8707436875,"Cluster_2305"
"7332","M2","D14","blood",0.00612108219594,"Cluster_1325"
"7333","M2","D14","blood",0.00252700794177,"Cluster_159"
"7334","M2","D14","blood",0.0176221791998,"Cluster_2315"
"7335","M2","D14","blood",0.0044895100989,"Cluster_929"
"7336","M2","D14","blood",0.00527369161045,"Cluster_228"
"7337","M2","D14","blood",0.00162606859173,"Cluster_509"
"7338","M2","D14","blood",0.000867642063663,"Cluster_8"
"7339","M2","D14","blood",0.00899671163239,"Cluster_886"
"7340","M2","D14","blood",0.00141420816589,"Cluster_1152"
"7341","M2","D14","blood",0.00564739899383,"Cluster_405"
"7342","M2","D14","blood",0.00292098383623,"Cluster_98"
"7343","M2","D14","blood",2.04103548557,"Cluster_50"
"7344","M2","D14","blood",0.00107660802128,"Cluster_1010"
"7345","M2","D14","blood",0.0679414773617,"Cluster_1831"
"7346","M2","D14","blood",0.002125773093,"Cluster_2071"
"7347","M2","D14","blood",0.00116602964994,"Cluster_54"
"7348","M2","D14","blood",0.564954060076,"Cluster_542"
"7349","M2","D14","blood",0.00187777810931,"Cluster_763"
"7350","M2","D14","blood",0.0892850143032,"Cluster_103"
"7351","M2","D14","blood",0.00651703078873,"Cluster_598"
"7352","M2","D14","blood",0.00866388331246,"Cluster_184"
"7353","M2","D14","blood",0.00725550276411,"Cluster_1501"
"7354","M2","D14","blood",0.00176700070856,"Cluster_232"
"7355","M2","D14","blood",0.00672006882678,"Cluster_153"
"7356","M2","D14","blood",0.00256313310735,"Cluster_46"
"7357","M2","D14","blood",0.0351799884248,"Cluster_712"
"7358","M2","D14","blood",0.00826767850826,"Cluster_161"
"7359","M2","D14","blood",0.00944320661815,"Cluster_4"
"7360","M2","D14","blood",0.00661379882165,"Cluster_1231"
"7361","M2","D14","blood",0.00130730974013,"Cluster_1009"
"7362","M2","D14","blood",0.0123147556184,"Cluster_128"
"7363","M2","D14","blood",0.0212380092171,"Cluster_588"
"7364","M2","D14","blood",0.0611359554942,"Cluster_825"
"7365","M2","D14","blood",0.057949937578,"Cluster_514"
"7366","M2","D14","blood",0.00309193338132,"Cluster_1830"
"7367","M2","D14","blood",0.0104326531018,"Cluster_154"
"7368","M2","D14","blood",0.0119830493926,"Cluster_943"
"7369","M2","D14","blood",0.00162281374217,"Cluster_294"
"7370","M2","D14","blood",0.00238638730931,"Cluster_1730"
"7371","M2","D14","blood",0.102131838496,"Cluster_826"
"7372","M2","D14","blood",0.00586532770985,"Cluster_15"
"7373","M2","D14","blood",0.000794268167149,"Cluster_434"
"7374","M2","D14","blood",0.0501103291954,"Cluster_795"
"7375","M2","D14","blood",0.0137525392898,"Cluster_647"
"7376","M2","D14","blood",0.001450280722,"Cluster_56"
"7377","M2","D14","blood",0.00163505908261,"Cluster_364"
"7378","M2","D14","blood",0.00143154628413,"Cluster_578"
"7379","M2","D14","blood",0.00173335659256,"Cluster_13"
"7380","M2","D14","blood",0.00231272710839,"Cluster_659"
"7381","M2","D14","blood",0.0152748850085,"Cluster_215"
"7382","M2","D14","blood",0.00315322885386,"Cluster_315"
"7383","M2","D14","blood",46.43507577,"Cluster_26"
"7384","M2","D14","blood",0.00294999747475,"Cluster_403"
"7385","M2","D6","blood",0.0043446290345,"Cluster_588"
"7386","M2","D6","blood",0.00213009206607,"Cluster_26"
"7387","M2","D6","blood",0.00626459889553,"Cluster_294"
"7388","M2","D6","blood",99.9582563354,"Cluster_56"
"7389","M2","D6","blood",0.00254762658293,"Cluster_254"
"7390","M2","D6","blood",0.000962624351528,"Cluster_232"
"7391","M2","D6","blood",0.00286232565765,"Cluster_4"
"7392","M2","D6","blood",0.00232870929192,"Cluster_504"
"7393","M2","D6","blood",0.0045457159854,"Cluster_1831"
"7394","M2","D6","blood",0.00312125556208,"Cluster_1545"
"7395","M2","D6","blood",0.00176576215636,"Cluster_1868"
"7396","M2","D6","blood",0.00358455627843,"Cluster_1830"
"7397","M2","D6","blood",0.00226552430623,"Cluster_1088"
"7398","M2","D6","blood",0.00340695909731,"Cluster_437"
"7399","M2","D6","blood",0.0016132853268,"Cluster_1024"
"7400","M34","D10","blood",0.00559705465328,"Cluster_1008"
"7401","M34","D10","blood",0.000966455848141,"Cluster_606"
"7402","M34","D10","blood",0.0351256330991,"Cluster_12"
"7403","M34","D10","blood",0.0412569186788,"Cluster_327"
"7404","M34","D10","blood",0.00304715736365,"Cluster_21"
"7405","M34","D10","blood",0.0261724648917,"Cluster_978"
"7406","M34","D10","blood",0.010016105107,"Cluster_1030"
"7407","M34","D10","blood",0.00231827900461,"Cluster_43"
"7408","M34","D10","blood",0.00881569396195,"Cluster_1501"
"7409","M34","D10","blood",0.00167619604819,"Cluster_741"
"7410","M34","D10","blood",0.000771957524756,"Cluster_264"
"7411","M34","D10","blood",0.00160541271396,"Cluster_1064"
"7412","M34","D10","blood",0.0194686034392,"Cluster_161"
"7413","M34","D10","blood",0.0169332804148,"Cluster_888"
"7414","M34","D10","blood",0.00864144873257,"Cluster_2957"
"7415","M34","D10","blood",0.00366938791006,"Cluster_1678"
"7416","M34","D10","blood",0.0023977931473,"Cluster_409"
"7417","M34","D10","blood",0.012076137659,"Cluster_483"
"7418","M34","D10","blood",0.00414456564927,"Cluster_18"
"7419","M34","D10","blood",0.00408940487128,"Cluster_588"
"7420","M34","D10","blood",0.00589637492175,"Cluster_240"
"7421","M34","D10","blood",0.0732187344817,"Cluster_119"
"7422","M34","D10","blood",0.00833692548608,"Cluster_128"
"7423","M34","D10","blood",0.00386830196449,"Cluster_66"
"7424","M34","D10","blood",0.000928632976833,"Cluster_13"
"7425","M34","D10","blood",0.00369285964679,"Cluster_84"
"7426","M34","D10","blood",0.00930183146377,"Cluster_2056"
"7427","M34","D10","blood",0.00436312668194,"Cluster_89"
"7428","M34","D10","blood",0.00201316421241,"Cluster_504"
"7429","M34","D10","blood",0.146028766236,"Cluster_1274"
"7430","M34","D10","blood",0.234431903934,"Cluster_1831"
"7431","M34","D10","blood",0.00718530457046,"Cluster_221"
"7432","M34","D10","blood",0.000831362660559,"Cluster_2001"
"7433","M34","D10","blood",0.0286020940445,"Cluster_503"
"7434","M34","D10","blood",0.0112717793515,"Cluster_2286"
"7435","M34","D10","blood",0.0232785175708,"Cluster_54"
"7436","M34","D10","blood",0.0307498002138,"Cluster_1229"
"7437","M34","D10","blood",0.00624251838881,"Cluster_424"
"7438","M34","D10","blood",0.00126987282549,"Cluster_215"
"7439","M34","D10","blood",0.0015887929644,"Cluster_87"
"7440","M34","D10","blood",0.0410851550704,"Cluster_88"
"7441","M34","D10","blood",0.00500789436618,"Cluster_34"
"7442","M34","D10","blood",0.0163189487809,"Cluster_763"
"7443","M34","D10","blood",0.0123080336463,"Cluster_527"
"7444","M34","D10","blood",0.00319283934767,"Cluster_747"
"7445","M34","D10","blood",0.00495298118522,"Cluster_632"
"7446","M34","D10","blood",0.0699483336386,"Cluster_50"
"7447","M34","D10","blood",0.0217573591476,"Cluster_368"
"7448","M34","D10","blood",0.0341028501075,"Cluster_248"
"7449","M34","D10","blood",0.00295494922386,"Cluster_1597"
"7450","M34","D10","blood",0.00316215680456,"Cluster_1571"
"7451","M34","D10","blood",11.8439262905,"Cluster_1830"
"7452","M34","D10","blood",0.0034648646495,"Cluster_1610"
"7453","M34","D10","blood",0.0206894326792,"Cluster_1231"
"7454","M34","D10","blood",0.106969972589,"Cluster_1123"
"7455","M34","D10","blood",0.0103391751675,"Cluster_1260"
"7456","M34","D10","blood",0.0115057665217,"Cluster_325"
"7457","M34","D10","blood",0.00896487526202,"Cluster_2613"
"7458","M34","D10","blood",0.02514420972,"Cluster_2305"
"7459","M34","D10","blood",0.0267016063924,"Cluster_151"
"7460","M34","D10","blood",0.00712355404711,"Cluster_480"
"7461","M34","D10","blood",0.0277021667692,"Cluster_86"
"7462","M34","D10","blood",0.000799225002045,"Cluster_1325"
"7463","M34","D10","blood",0.00129640602232,"Cluster_1545"
"7464","M34","D10","blood",0.00302335082627,"Cluster_2287"
"7465","M34","D10","blood",0.00413123066422,"Cluster_46"
"7466","M34","D10","blood",0.0137538048901,"Cluster_261"
"7467","M34","D10","blood",86.2504357771,"Cluster_294"
"7468","M34","D10","blood",0.0661432281871,"Cluster_205"
"7469","M34","D10","blood",0.0182397517364,"Cluster_1124"
"7470","M34","D10","blood",0.0134822112755,"Cluster_56"
"7471","M34","D10","blood",0.00208876277837,"Cluster_853"
"7472","M34","D10","blood",0.103779933995,"Cluster_4"
"7473","M34","D10","blood",0.00281258925135,"Cluster_62"
"7474","M34","D10","blood",0.00584994176861,"Cluster_2913"
"7475","M34","D10","blood",0.0117630600967,"Cluster_2"
"7476","M34","D10","blood",0.0495914393703,"Cluster_893"
"7477","M34","D10","blood",0.0917020036082,"Cluster_469"
"7478","M34","D10","blood",0.0196236247922,"Cluster_467"
"7479","M34","D10","blood",0.04300285396,"Cluster_449"
